レース番号,競技性別,競技名,世界記録,日本記録,年齢区分,大会記録,順位,チーム名,合計年齢,水路,時間,大会新,LAPタイム,選手名,飛込タイム,タイム
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,8,セ・長津田,210歳,3/4,2:26.61,,"29.73,1:10.14,1:56.30",久保美由紀,0.39,40.41
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,8,セ・長津田,210歳,3/4,2:26.61,,"29.73,1:10.14,1:56.30",久保とし子,0.47,46.16
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,8,セ・長津田,210歳,3/4,2:26.61,,"29.73,1:10.14,1:56.30",西野宮冬木,0.02,30.31
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,9,セ・府中,230歳,2/9,2:40.97,,"42.94,1:24.22,2:03.57",谷美希子,0.80,42.94
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,9,セ・府中,230歳,2/9,2:40.97,,"42.94,1:24.22,2:03.57",古谷加寿子,0.5,41.28
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,9,セ・府中,230歳,2/9,2:40.97,,"42.94,1:24.22,2:03.57",金丸正弘,0.41,39.35
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,9,セ・府中,230歳,2/9,2:40.97,,"42.94,1:24.22,2:03.57",竹内新,0.58,37.4
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,9,セ・府中,230歳,2/9,2:40.97,,"42.94,1:24.22,2:03.57",森信子,0.63,38.00
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,9,セ・府中,230歳,2/9,2:40.97,,"42.94,1:24.22,2:03.57",藤井一恵,0.51,47.29
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,9,セ・府中,230歳,2/9,2:40.97,,"42.94,1:24.22,2:03.57",宇佐美学,0.56,36.12
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,9,セ・府中,230歳,2/9,2:40.97,,"42.94,1:24.22,2:03.57",北村洋一,,
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,1,セ・長津田,164歳,6/7,1:56.64,,"29.33,58.53,1:28.46",藤本豊和,0.71,29.33
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,1,セ・長津田,164歳,6/7,1:56.64,,"29.33,58.53,1:28.46",吉村華余,0.28,29.2
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,1,セ・長津田,164歳,6/7,1:56.64,,"29.33,58.53,1:28.46",長崎千怜,0.41,29.93
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,1,セ・長津田,164歳,6/7,1:56.64,,"29.33,58.53,1:28.46",花井一也,0.25,28.18
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,2,セ・成城,166歳,6/10,1:58.28,,"27.29,54.44,1:25.50",石井龍,0.73,27.29
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,2,セ・成城,166歳,6/10,1:58.28,,"27.29,54.44,1:25.50",黒田大介,0.23,27.15
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,2,セ・成城,166歳,6/10,1:58.28,,"27.29,54.44,1:25.50",佐々木彩,0.28,31.06
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,2,セ・成城,166歳,6/10,1:58.28,,"27.29,54.44,1:25.50",羽田文,0.39,32.78
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,3,セ・武蔵小杉,172歳,6/8,1:59.02,,"27.06,58.86,1:30.37",高津周平,0.67,27.06
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,3,セ・武蔵小杉,172歳,6/8,1:59.02,,"27.06,58.86,1:30.37",栗山貴子,0.37,31.8
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,3,セ・武蔵小杉,172歳,6/8,1:59.02,,"27.06,58.86,1:30.37",田中美鈴,0.35,31.51
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,3,セ・武蔵小杉,172歳,6/8,1:59.02,,"27.06,58.86,1:30.37",中村良樹,0.16,28.65
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,4,セ・南青山,160歳,3/5,2:00.88,,"35.05,1:00.92,1:30.53",友田智哲,0.83,35.05
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,4,セ・南青山,160歳,3/5,2:00.88,,"35.05,1:00.92,1:30.53",松尾勇太,0.43,25.87
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,4,セ・南青山,160歳,3/5,2:00.88,,"35.05,1:00.92,1:30.53",竹山睦月,0.31,29.61
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,4,セ・南青山,160歳,3/5,2:00.88,,"35.05,1:00.92,1:30.53",山賀勝之,0.44,30.35
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,5,セ・二俣川,174歳,5/6,2:02.29,,"26.44,1:00.85,1:37.16",前田崇行,0.69,26.44
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,5,セ・二俣川,174歳,5/6,2:02.29,,"26.44,1:00.85,1:37.16",草野茜,0.27,34.41
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,5,セ・二俣川,174歳,5/6,2:02.29,,"26.44,1:00.85,1:37.16",前田由希映,0.53,36.31
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,5,セ・二俣川,174歳,5/6,2:02.29,,"26.44,1:00.85,1:37.16",鶴谷学,0.34,25.13
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,6,セ・市ヶ尾,169歳,4/6,2:03.49,,"32.01,1:04.16,1:36.62",宮下奏子,0.67,32.01
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,6,セ・市ヶ尾,169歳,4/6,2:03.49,,"32.01,1:04.16,1:36.62",中嶋智史,0.59,32.15
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,6,セ・市ヶ尾,169歳,4/6,2:03.49,,"32.01,1:04.16,1:36.62",小山知子,0.21,32.46
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,6,セ・市ヶ尾,169歳,4/6,2:03.49,,"32.01,1:04.16,1:36.62",木村考太,0.35,26.87
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,7,セ・目黒,168歳,5/7,2:04.77,,"29.36,1:06.49,1:37.62",舘野美香,0.73,29.36
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,7,セ・目黒,168歳,5/7,2:04.77,,"29.36,1:06.49,1:37.62",李鎬善,0.07,37.13
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,7,セ・目黒,168歳,5/7,2:04.77,,"29.36,1:06.49,1:37.62",兵藤鋭雄,0.64,31.13
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,7,セ・目黒,168歳,5/7,2:04.77,,"29.36,1:06.49,1:37.62",相原健吾,0.26,27.15
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,8,セ・松戸,169歳,4/2,2:10.36,,"26.89,59.65,1:33.60",伊藤水晶,0.66,26.89
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,8,セ・松戸,169歳,4/2,2:10.36,,"26.89,59.65,1:33.60",ノーズ智絵,0,32.76
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,8,セ・松戸,169歳,4/2,2:10.36,,"26.89,59.65,1:33.60",高橋圭,0.35,33.95
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,8,セ・松戸,169歳,4/2,2:10.36,,"26.89,59.65,1:33.60",ノーズノーマウィ,0.38,36.76
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,9,セ・用賀,183歳,3/9,2:23.53,,"31.93,1:11.50,1:55.89",亀井智貴,0.75,31.93
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,9,セ・用賀,183歳,3/9,2:23.53,,"31.93,1:11.50,1:55.89",糸川永利子,0.38,39.57
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,9,セ・用賀,183歳,3/9,2:23.53,,"31.93,1:11.50,1:55.89",冨樫真樹子,0.28,44.39
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,9,セ・用賀,183歳,3/9,2:23.53,,"31.93,1:11.50,1:55.89",神部孝高,0.05,27.64
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,10,セ・上池袋,193歳,3/10,2:23.70,,"31.8,1:11.99,1:52.77",廣本佳也,0.89,31.80
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,10,セ・上池袋,193歳,3/10,2:23.70,,"31.8,1:11.99,1:52.77",磯村麻衣子,0.27,40.19
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,10,セ・上池袋,193歳,3/10,2:23.70,,"31.8,1:11.99,1:52.77",加藤美保,0.48,40.78
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,10,セ・上池袋,193歳,3/10,2:23.70,,"31.8,1:11.99,1:52.77",大野淳哉,0.37,30.93
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,11,セ・青砥,182歳,2/7,2:29.57,,"37.15,1:17.15,2:00.94",中村浩司,0.87,37.15
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,11,セ・青砥,182歳,2/7,2:29.57,,"37.15,1:17.15,2:00.94",角田優佳里,0.47,40
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,11,セ・青砥,182歳,2/7,2:29.57,,"37.15,1:17.15,2:00.94",田中香苗,0.48,43.79
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,11,セ・青砥,182歳,2/7,2:29.57,,"37.15,1:17.15,2:00.94",武本侑己,0.41,28.63
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,11,セ・青砥,182歳,2/7,2:29.57,,29.35,寺田遼太,0.82,29.35
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,11,セ・青砥,182歳,2/7,2:29.57,,29.35,四井美穂,,
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,11,セ・青砥,182歳,2/7,2:29.57,,29.35,萩原ゆりか,,
No.24,混合,4x50mフリ-リレ-,1:42.27,1:44.31,160~199歳,1:54.40,11,セ・青砥,182歳,2/7,2:29.57,,29.35,倉持公一,,
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,1,セ・慶應日吉,147歳,6/2,1:56.06,,"30.97,1:05.01,1:29.56",宮本八重,0.72,30.97
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,1,セ・慶應日吉,147歳,6/2,1:56.06,,"30.97,1:05.01,1:29.56",前畑章子,0.27,34.04
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,1,セ・慶應日吉,147歳,6/2,1:56.06,,"30.97,1:05.01,1:29.56",菅原啓,0.3,24.55
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,1,セ・慶應日吉,147歳,6/2,1:56.06,,"30.97,1:05.01,1:29.56",高見沢重倫,0.19,26.5
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,2,セ・阿佐谷,144歳,6/3,1:57.97,,"25.74,58.52,1:31.47",和田弘太郎,0.68,25.74
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,2,セ・阿佐谷,144歳,6/3,1:57.97,,"25.74,58.52,1:31.47",三宅信花,0.24,32.78
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,2,セ・阿佐谷,144歳,6/3,1:57.97,,"25.74,58.52,1:31.47",今井恵子,0.57,32.95
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,2,セ・阿佐谷,144歳,6/3,1:57.97,,"25.74,58.52,1:31.47",椎本恭平,0.21,26.5
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,3,セ・大森,148歳,5/10,1:58.37,,"30.63,1:07.24,1:33.07",田中志歩,0.67,30.63
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,3,セ・大森,148歳,5/10,1:58.37,,"30.63,1:07.24,1:33.07",大竹昌子,0.51,36.61
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,3,セ・大森,148歳,5/10,1:58.37,,"30.63,1:07.24,1:33.07",島脇晃也,0.35,25.83
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,3,セ・大森,148歳,5/10,1:58.37,,"30.63,1:07.24,1:33.07",内藤寿輝,0.34,25.3
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,4,セ・長津田,123歳,6/4,1:58.80,,"29.5,59.18,1:29.16",矢作歩,0.90,29.50
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,4,セ・長津田,123歳,6/4,1:58.80,,"29.5,59.18,1:29.16",竹下翔,0.41,29.68
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,4,セ・長津田,123歳,6/4,1:58.80,,"29.5,59.18,1:29.16",川北恵,0.36,29.98
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,4,セ・長津田,123歳,6/4,1:58.80,,"29.5,59.18,1:29.16",高橋紗良,0.31,29.64
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,5,セ・葛西,139歳,5/1,1:59.29,,"27.31,53.91,1:28.33",石井孟,0.66,27.31
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,5,セ・葛西,139歳,5/1,1:59.29,,"27.31,53.91,1:28.33",前島悠也,0.4,26.6
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,5,セ・葛西,139歳,5/1,1:59.29,,"27.31,53.91,1:28.33",溝井花代子,0.03,34.42
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,5,セ・葛西,139歳,5/1,1:59.29,,"27.31,53.91,1:28.33",大椛詩織,0.42,30.96
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,6,セ・茂原,129歳,4/9,2:00.77,,"29.24,1:05.49,1:35.38",阪田高士,0.78,29.24
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,6,セ・茂原,129歳,4/9,2:00.77,,"29.24,1:05.49,1:35.38",岡澤美咲,0.37,36.25
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,6,セ・茂原,129歳,4/9,2:00.77,,"29.24,1:05.49,1:35.38",岡澤志織,0.49,29.89
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,6,セ・茂原,129歳,4/9,2:00.77,,"29.24,1:05.49,1:35.38",神戸優悠希,0.16,25.39
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,7,セ・清瀬,138歳,6/9,2:01.08,,"26.86,57.11,1:34.41",今里昂哉,0.70,26.86
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,7,セ・清瀬,138歳,6/9,2:01.08,,"26.86,57.11,1:34.41",髙﨑優奈,0.49,30.25
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,7,セ・清瀬,138歳,6/9,2:01.08,,"26.86,57.11,1:34.41",大槻真由美,0.6,37.3
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,7,セ・清瀬,138歳,6/9,2:01.08,,"26.86,57.11,1:34.41",塚本拓也,0.54,26.67
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,8,セ・成城,137歳,5/4,2:01.53,,"27.39,55.68,1:30.17",中西剛,0.64,27.39
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,8,セ・成城,137歳,5/4,2:01.53,,"27.39,55.68,1:30.17",梅林大貴,0.36,28.29
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,8,セ・成城,137歳,5/4,2:01.53,,"27.39,55.68,1:30.17",岩田愛恵,0.5,34.49
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,8,セ・成城,137歳,5/4,2:01.53,,"27.39,55.68,1:30.17",中畑眸,0.56,31.36
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,9,セ・二俣川,137歳,5/3,2:02.60,,"25.94,58.87,1:35.73",立石裕太郎,0.73,25.94
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,9,セ・二俣川,137歳,5/3,2:02.60,,"25.94,58.87,1:35.73",深堀陽子,0.51,32.93
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,9,セ・二俣川,137歳,5/3,2:02.60,,"25.94,58.87,1:35.73",吉池奈々,0.61,36.86
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,9,セ・二俣川,137歳,5/3,2:02.60,,"25.94,58.87,1:35.73",山﨑陸真,0.36,26.87
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,10,セ・市川,126歳,4/4,2:06.52,,"27.74,56.67,1:29.62",佐々木明日真,0.64,27.74
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,10,セ・市川,126歳,4/4,2:06.52,,"27.74,56.67,1:29.62",浅生真,0.31,28.93
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,10,セ・市川,126歳,4/4,2:06.52,,"27.74,56.67,1:29.62",石井理桜子,0.52,32.95
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,10,セ・市川,126歳,4/4,2:06.52,,"27.74,56.67,1:29.62",小高麻衣子,0.69,36.9
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,11,ザノス川崎,131歳,3/1,2:13.79,,"34.86,1:07.98,1:45.20",錦織佳奈子,0.84,34.86
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,11,ザノス川崎,131歳,3/1,2:13.79,,"34.86,1:07.98,1:45.20",加藤慎梧,0.62,33.12
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,11,ザノス川崎,131歳,3/1,2:13.79,,"34.86,1:07.98,1:45.20",中山翠,0.51,37.22
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,11,ザノス川崎,131歳,3/1,2:13.79,,"34.86,1:07.98,1:45.20",河野大和,0.4,28.59
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,12,セ・慶應日吉,143歳,3/3,2:20.88,,"34.18,1:13.71,1:49.89",田中遼太,0.72,34.18
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,12,セ・慶應日吉,143歳,3/3,2:20.88,,"34.18,1:13.71,1:49.89",RacaruGabriela,0.89,39.53
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,12,セ・慶應日吉,143歳,3/3,2:20.88,,"34.18,1:13.71,1:49.89",井唯,0.57,36.18
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,12,セ・慶應日吉,143歳,3/3,2:20.88,,"34.18,1:13.71,1:49.89",中村勇介,0.66,30.99
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,12,セ・慶應日吉,143歳,3/3,2:20.88,,"26.48,58.84,1:33.02",青木海斗,0.70,26.48
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,12,セ・慶應日吉,143歳,3/3,2:20.88,,"26.48,58.84,1:33.02",大家萌実,0.27,32.36
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,12,セ・慶應日吉,143歳,3/3,2:20.88,,"26.48,58.84,1:33.02",横尾しずか,0.25,34.18
No.24,混合,4x50mフリ-リレ-,1:40.14,1:42.93,120~159歳,1:49.82,12,セ・慶應日吉,143歳,3/3,2:20.88,,"26.48,58.84,1:33.02",室坂拓真,,
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,1,セ・二俣川,)88歳,6/5,1:52.82,,"26.76,56.53,1:25.75",田中啓二朗,0.64,26.76
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,1,セ・二俣川,)88歳,6/5,1:52.82,,"26.76,56.53,1:25.75",表侑寿,0.28,29.77
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,1,セ・二俣川,)88歳,6/5,1:52.82,,"26.76,56.53,1:25.75",竹下菜々美,0.22,29.22
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,1,セ・二俣川,)88歳,6/5,1:52.82,,"26.76,56.53,1:25.75",秋澤裕介,0.33,27.07
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,2,セ・成城,100歳,6/6,1:54.29,,,柿沼龍史,0.61,27.00
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,2,セ・成城,100歳,6/6,1:54.29,,,小林和矢,0.36,26.11
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,2,セ・成城,100歳,6/6,1:54.29,,,仲田笑美,0.56,30.3
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,2,セ・成城,100歳,6/6,1:54.29,,,広瀬幸音,0.29,30.88
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,3,セ・八王子,)85歳,5/5,1:55.12,,"25.13,58.14,1:30.85",木村隼人,0.61,25.13
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,3,セ・八王子,)85歳,5/5,1:55.12,,"25.13,58.14,1:30.85",寺本茉冬,0.38,33.01
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,3,セ・八王子,)85歳,5/5,1:55.12,,"25.13,58.14,1:30.85",伊藤愛羅,0.12,32.71
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,3,セ・八王子,)85歳,5/5,1:55.12,,"25.13,58.14,1:30.85",韓準燃,0.33,24.27
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,4,セ・南千住,105歳,5/9,1:56.95,,"27.65,55.69,1:26.12",川西智大,0.71,27.65
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,4,セ・南千住,105歳,5/9,1:56.95,,"27.65,55.69,1:26.12",我妻雄大,0.02,28.04
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,4,セ・南千住,105歳,5/9,1:56.95,,"27.65,55.69,1:26.12",吉田のばら,0.24,30.43
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,4,セ・南千住,105歳,5/9,1:56.95,,"27.65,55.69,1:26.12",真如美優,0.39,30.83
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,5,セ・大宮宮原,105歳,5/2,1:58.94,,"31.32,1:01.84,1:32.41",櫻井春佳,0.67,31.32
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,5,セ・大宮宮原,105歳,5/2,1:58.94,,"31.32,1:01.84,1:32.41",手塚一智,0.2,30.52
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,5,セ・大宮宮原,105歳,5/2,1:58.94,,"31.32,1:01.84,1:32.41",松澤春菜,0.49,30.57
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,5,セ・大宮宮原,105歳,5/2,1:58.94,,"31.32,1:01.84,1:32.41",日吉将輝,0.07,26.53
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,6,セ・新都心,108歳,5/8,2:03.29,,"26.7,59.79,1:33.07",三角一汰,0.61,26.70
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,6,セ・新都心,108歳,5/8,2:03.29,,"26.7,59.79,1:33.07",森山稜子,0.02,33.09
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,6,セ・新都心,108歳,5/8,2:03.29,,"26.7,59.79,1:33.07",浅野亮介,0.55,33.28
No.24,混合,4x50mフリ-リレ-,1:38.55,1:41.21,72~119歳,1:45.10,6,セ・新都心,108歳,5/8,2:03.29,,"26.7,59.79,1:33.07",遠藤優奈,0.37,30.22
